Kraj,Trida,Sesk,Podsesk,Pol,Para,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2024 VKT
Hlavní město Praha,Běžné výdaje,50,502,5021,6173,15506.0,20237.0,0.0,78045.0,38410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5021,6211,966257.0,1337856.0,713829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5021,6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8746457.46,2955541.4,0.0,0.0,342100.0
Hlavní město Praha,Běžné výdaje,50,502,5021,6223,55500.0,314544.28,0.0,0.0,0.0,0.0,0.0,24898.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5021,6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251769.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5021,6409,0.0,0.0,0.0,27104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,3319,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,6112,178475155.0,182586152.2,193915869.0,248040520.5,289288690.0,314203938.0,316111594.0,310157328.0,361941862.72,387611293.34,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,6114,0.0,0.0,23925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,6115,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,6117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,6118,0.0,0.0,0.0,12064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5023,6171,0.0,0.0,5400.0,39303.0,5000.0,5000.0,10000.0,0.0,7500.0,5000.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5024,2212,60888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112288.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5024,3539,0.0,0.0,323349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5024,5311,1304571.0,2810073.0,5147007.0,6410333.0,4817862.0,4837365.0,10819939.0,13835136.0,9350860.0,17027572.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5024,6112,558289.0,0.0,154539.0,10048714.0,88041.0,0.0,0.0,521928.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5024,6171,25787562.0,6485297.0,6318214.0,4129258.0,11732018.0,3258720.0,18773199.0,3834180.0,9005918.0,13463234.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5026,6112,0.0,0.0,0.0,0.0,2782420.0,1817417.0,3628110.0,14530691.0,6010987.0,2605884.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,4359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18763.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,5212,330120.0,366000.0,332800.0,374800.0,326000.0,274000.0,295000.0,298000.0,382250.0,414000.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,5213,0.0,0.0,0.0,0.0,0.0,47992.96,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,5512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,6112,3059296.33,2624657.0,2721413.65,2089591.37,3064172.15,4317682.5,4621112.59,3572772.52,2933193.3,3050670.61,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,6114,0.0,0.0,17417.0,0.0,0.0,0.0,24145.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,6115,0.0,2720.0,0.0,36548.0,0.0,3942.0,0.0,10560.0,0.0,0.0,0.0,22702.0
Hlavní město Praha,Běžné výdaje,50,502,5029,6117,0.0,0.0,0.0,0.0,11306.0,0.0,0.0,0.0,0.0,0.0,0.0,13151.0
Hlavní město Praha,Běžné výdaje,50,502,5029,6118,0.0,0.0,0.0,47691.0,0.0,0.0,0.0,0.0,27177.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,502,5029,6171,178500.0,41500.0,40800.0,30000.0,42200.0,35500.0,66990.0,38200.0,42220.0,31500.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2169,0.0,0.0,0.0,45951.0,2227650.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2212,901445.0,836842.0,783679.0,1019357.0,624535.0,930852.0,899630.0,985860.0,1209106.0,1340823.07,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2219,219300.0,34650.0,56250.0,27950.0,58730.0,70456.0,76637.0,70356.0,64076.0,8259.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2291,0.0,0.0,0.0,0.0,40699.0,111379.0,109223.0,49775.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532334.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117747.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15973.0,124291.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2510,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,2590,0.0,25805.0,54610.0,24653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3111,41000.0,102621.0,73200.0,108400.0,30510.0,0.0,27685.82,6013.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3113,50580.63,71556.0,589478.0,523901.0,375641.82,515446.0,547047.0,385809.0,251147.0,47495.45000000001,0.0,210000.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3117,0.0,28975.27,41300.0,96254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3119,0.0,186875.0,655348.0,583330.87,474004.0,684219.0,668082.9,688682.96,453269.34,74575.97000000003,0.0,273676.49
Hlavní město Praha,Běžné výdaje,50,503,5031,3149,0.0,0.0,0.0,22500.0,0.0,0.0,0.0,465939.0,252461.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3291,0.0,0.0,0.0,0.0,0.0,15398.0,47520.0,37925.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3292,0.0,33596.26,169219.97,114423.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3299,0.0,357725.86,987259.85,626981.96,1064701.38,1079407.25,929693.0,1092794.0,680529.0,23118.949999999953,0.0,593776.05
Hlavní město Praha,Běžné výdaje,50,503,5031,3313,75737.0,82038.0,88109.0,54322.0,10187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3314,1242862.0,1306726.0,1548142.0,1700314.0,1965699.5,2194423.43,2314260.29,2145906.32,2247504.71,2313919.51,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3317,62727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3319,261979.0,272696.0,302373.0,330037.0,308948.0,284215.0,282797.0,367383.0,487872.0,148972.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3326,0.0,0.0,0.0,1913.0,0.0,1339.0,371.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3329,0.0,0.0,18747.0,31745.0,37084.0,11979.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3349,211339.0,233700.0,181699.0,251875.0,240793.0,331192.12,329423.0,259410.22,298973.0,308451.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3392,204629.0,226040.0,226733.0,246495.0,192038.0,134140.0,57044.0,157064.0,240734.0,260694.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3399,0.0,0.0,1500.0,14863.0,47909.0,37857.0,40952.0,17856.0,99314.0,11048.0,0.0,14880.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3412,0.0,0.0,12000.0,19500.0,18687.0,24204.0,41449.6,106977.0,148135.0,151734.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3419,0.0,11686.0,10440.0,3400.0,0.0,3250.0,8380.0,0.0,5456.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3421,46941.0,73371.0,143924.25,136595.0,130449.0,94013.0,92522.0,92491.0,71094.0,146453.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3429,0.0,0.0,13500.0,0.0,20869.0,21576.0,61969.09,331885.13,294435.0,307058.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3539,672534.0,700725.0,291538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3541,19575.0,22675.0,25875.0,19770.0,33897.0,4197.0,21139.0,22989.0,26683.0,18405.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3612,37383.0,0.0,0.0,481468.0,5215.0,0.0,0.0,0.0,0.0,71402.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3632,141825.0,136888.0,239815.0,314950.0,128353.0,118682.0,65590.0,96096.0,52270.0,53856.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3636,0.0,0.0,0.0,0.0,0.0,4175.0,27856.0,26629.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3639,1563559.0,1842407.88,1904889.0,1943485.0,3535897.5,3686940.0,1083842.0,1311487.0,1510274.0,1317277.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3699,0.0,0.0,48400.0,100569.0,34166.0,0.0,0.0,0.0,11904.0,35961.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3719,0.0,0.0,72321.0,163916.0,79476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3722,520820.0,561830.0,612986.0,667411.0,670829.0,610266.0,667668.0,608202.0,657231.0,651742.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3725,94764.0,101840.0,108516.0,111413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3742,0.0,0.0,13545.0,18901.0,19722.0,20240.0,21432.0,23568.0,23568.0,25308.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337.83,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3745,3483867.5,3528236.46,3473874.0,4162533.88,3570099.96,3896398.75,3979774.17,3940944.37,4296064.47,4205100.69,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3759,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,3900,0.0,0.0,0.0,0.0,61588.0,190332.0,115509.0,121068.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4227,1646196.0,1272458.0,1718377.0,1785905.0,1687709.0,1690720.0,1655354.0,1712994.0,1755342.0,1770697.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4229,98879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4311,0.0,58631.0,69789.0,86710.0,68233.0,69773.85,101511.0,67667.0,87310.0,0.0,0.0,86265.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4319,90.0,0.0,0.0,0.0,0.0,0.0,13120.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4329,0.0,1473567.0,1367044.0,1616650.5,1859500.0,1800041.0,2697745.6,2656639.0,2904712.0,29951.0,0.0,3028634.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4339,2016690.13,2459829.76,2669782.0,2922184.0,2859335.0,3712961.84,3656614.0,3742531.0,3906334.0,203673.00000000047,0.0,3660269.7199999997
Hlavní město Praha,Běžné výdaje,50,503,5031,4341,22014.93,137559.0,154252.32,181325.58,121279.0,112720.0,116746.0,84571.0,93386.0,51058.0,0.0,97106.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4342,132918.0,132969.0,171637.0,406289.0,392768.0,320419.0,327572.0,271465.6,526292.0,189583.0,0.0,379339.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4349,127251.0,141072.0,293240.0,767420.23,508789.16,480968.63,255339.85,345777.0,242003.0,153160.0,0.0,73000.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4351,1492149.0,1676563.0,1942910.0,2308125.0,2329391.0,3055366.99,3306361.4,1947608.0,2066123.0,1848612.3199999998,0.0,711462.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4359,121184.0,197908.0,287769.0,418582.0,254560.0,662775.0,755284.42,682607.0,690151.0,57321.0,0.0,628900.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4375,0.0,0.0,0.0,0.0,23602.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4379,0.0,0.0,165089.93,447844.89,353967.21,347310.46,458302.02,462946.96,364822.08,15648.0,0.0,125000.0
Hlavní město Praha,Běžné výdaje,50,503,5031,4399,174338.62,188512.15,539505.43,1099559.24,855353.34,911858.07,828009.12,769093.6,1732281.98,418193.48,0.0,1196132.85
Hlavní město Praha,Běžné výdaje,50,503,5031,5212,88000.0,99000.0,103000.0,114000.0,134097.0,124222.0,162255.0,96314.0,107627.0,120662.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,5213,0.0,0.0,0.0,0.0,0.0,2386572.0,313517.0,134531.0,0.0,2604.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,5311,247787674.0,247498060.0,258295167.0,276711915.0,302525957.0,312538595.0,314524629.0,332511160.0,351168179.0,359580643.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51045.0,0.0,236815.0
Hlavní město Praha,Běžné výdaje,50,503,5031,5512,0.0,625.0,0.0,0.0,0.0,0.0,5378.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6112,28985208.75,31398717.0,34843800.25,37388484.25,44344726.31,48898279.34,48813347.27,47243919.22,56497623.84,60354867.46,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6114,0.0,0.0,750168.0,0.0,452802.0,0.0,1716624.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6115,0.0,122988.0,0.0,4685537.12,0.0,1583645.0,0.0,2422511.39,0.0,307066.0000000001,0.0,786374.12
Hlavní město Praha,Běžné výdaje,50,503,5031,6117,0.0,0.0,0.0,0.0,1073894.37,0.0,0.0,0.0,0.0,309204.0,0.0,860619.02
Hlavní město Praha,Běžné výdaje,50,503,5031,6118,0.0,0.0,7680.0,1249663.0,0.0,0.0,0.0,98553.0,1534247.74,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6149,0.0,0.0,0.0,0.0,6934.0,10405.32,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6171,639948160.91,685885805.51,735282843.31,812884713.82,856827266.28,889411394.57,923161372.52,970848922.45,1082156297.61,1128099352.76,0.0,40948171.01
Hlavní město Praha,Běžné výdaje,50,503,5031,6173,0.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6211,5922645.0,7352768.0,7208601.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188697.21,582572.4,0.0,0.0,57934.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5031,6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62154.57,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2169,0.0,0.0,0.0,16544.0,801197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2212,324331.0,301194.0,282110.0,366965.0,225860.0,337791.0,326710.0,360724.0,439568.0,492445.81,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2219,78948.0,12474.0,20250.0,10062.0,21212.0,25567.0,27516.0,25535.0,23252.0,2997.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2291,0.0,0.0,0.0,0.0,14742.0,40419.0,39630.0,18063.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193186.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42444.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5797.0,45103.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2510,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,2590,0.0,9490.0,19660.0,9483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3111,0.0,7423.0,0.0,0.0,10983.6,0.0,10047.27,2970.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3113,18011.57,26817.0,212220.0,188604.0,135953.0,187077.0,198543.0,140019.0,91147.0,17235.25,0.0,80000.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3117,0.0,10431.39,14867.0,34652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3119,0.0,67275.0,235923.0,210000.63,171217.0,248316.2,242457.2,251058.96,156257.73,27653.529999999984,0.0,97476.81000000001
Hlavní město Praha,Běžné výdaje,50,503,5032,3149,0.0,0.0,0.0,8100.0,0.0,0.0,0.0,168190.0,91618.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3291,0.0,0.0,0.0,0.0,0.0,5367.0,16976.0,14227.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3292,0.0,12094.67,60919.19,41192.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3299,0.0,128647.27,354928.54,225819.06,384799.76,391709.31,337398.0,391158.9,246970.0,8389.299999999988,0.0,215468.7
Hlavní město Praha,Běžné výdaje,50,503,5032,3313,27225.0,29133.0,32164.0,19503.0,3661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3314,448331.0,493392.0,557435.0,616209.0,709664.9,788568.0,839857.0,779798.0,819214.0,846186.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3317,22581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3319,94284.0,98023.0,107916.0,118796.0,110670.0,101111.0,102637.0,134947.0,179542.0,56810.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3326,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3329,0.0,0.0,6750.0,11430.0,13411.0,4347.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3349,76082.0,84130.0,65413.0,91275.0,86565.0,119383.0,119556.0,93946.9,108490.0,111768.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3392,73665.0,81374.0,81627.0,88741.0,69392.0,48680.0,20702.0,66473.0,89453.0,95245.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3399,0.0,162.0,540.0,5229.0,19674.0,14602.0,14862.0,6480.2,36042.0,4010.0,0.0,5400.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3412,0.0,0.0,4860.0,15066.0,6756.0,8785.0,15043.0,38984.0,52753.0,53312.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3419,0.0,4207.0,3750.0,1224.0,0.0,1170.0,3016.0,0.0,1980.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3421,16900.0,26417.0,51812.0,49164.0,48038.0,32841.0,33562.0,36080.0,25788.0,53137.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3429,0.0,0.0,4900.0,0.0,7550.0,7830.0,22487.43,122171.15,106850.0,111437.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3539,241981.0,251963.0,104955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3541,7047.0,8163.0,9315.0,9010.0,10250.0,1523.0,7667.0,8341.0,9684.0,6678.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3612,13458.0,0.0,0.0,173327.0,-4956.0,0.0,0.0,0.0,0.0,25912.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3632,51057.0,49244.0,86329.0,113371.0,47033.0,43075.0,23766.0,34761.0,21798.0,25230.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3636,0.0,0.0,0.0,0.0,0.0,1515.0,10140.0,9667.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3639,562789.0,659921.12,686924.0,699628.0,1316683.1,1333361.0,398970.0,478397.0,548076.0,478048.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3699,0.0,0.0,17424.0,36808.0,12072.0,0.0,0.0,0.0,4320.0,13049.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3719,0.0,0.0,26035.0,59006.0,28611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3722,187504.0,202258.0,221056.0,239730.0,242532.0,221465.0,246601.0,226822.0,241327.0,241795.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3725,34115.0,36661.0,39064.0,40107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3742,0.0,0.0,4868.0,6792.0,7128.0,7344.0,7776.0,8544.0,8544.0,9180.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.31,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3745,1249819.0,1275385.22,1251548.0,1500200.04,1278482.55,1423362.74,1446215.0,1443205.0,1572434.98,1551323.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3759,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,3900,0.0,0.0,0.0,0.0,22082.0,70005.0,41920.0,43937.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,4227,592633.0,458097.0,618305.0,642596.0,609708.0,613535.0,601376.0,627282.0,637008.0,642589.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,4229,35597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,4311,0.0,20839.0,25125.0,31216.0,24565.0,25305.22,36844.0,24557.0,31688.0,0.0,0.0,31303.0
Hlavní město Praha,Běžné výdaje,50,503,5032,4319,32.0,0.0,0.0,0.0,0.0,0.0,4761.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,50,503,5032,4329,0.0,530959.0,486228.0,581978.38,672077.0,653669.0,978925.0,966918.0,1054555.0,10866.0,0.0,1107751.0
